id,route_name,route_link,busname,bustype,departing_time,duration,reaching_time,star_rating,price,seats_available
278,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Jamna Travels (Delhi),A/C Seater / Sleeper (2+2),2024-12-19 22:30:00,05h 29m,2024-12-20 03:59:00,3.9,949.00,27
279,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),2024-12-19 22:30:00,05h 15m,2024-12-20 03:45:00,4.8,1080.00,11
280,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Indo Canadian Transport Company,A/C Sleeper (2+1),2024-12-19 22:30:00,06h 15m,2024-12-20 04:45:00,3.9,3000.00,42
281,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,IntrCity SmartBus,Volvo A/C Semi Sleeper (2+2),2024-12-19 22:50:00,05h 35m,2024-12-20 04:25:00,4.9,1299.00,11
282,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),2024-12-19 23:00:00,05h 00m,2024-12-20 04:00:00,4.3,999.00,17
283,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,zingbus Maxx,Volvo 9600 Multi Axle Semi-Sleeper (2+2),2024-12-19 23:00:00,06h 00m,2024-12-20 05:00:00,4.4,1166.00,40
284,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Yolo Bus,Bharat Benz A/C Semi Sleeper (2+2),2024-12-19 23:14:00,04h 42m,2024-12-20 03:56:00,4.7,1030.00,12
285,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Zingbus Plus,Volvo 9600 A/C Semi Sleeper (2+2),2024-12-19 23:15:00,05h 20m,2024-12-20 04:35:00,4.7,1023.00,4
286,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Indo Canadian Transport Company,A/C Semi Sleeper (2+2),2024-12-19 23:30:00,06h 30m,2024-12-20 06:00:00,3.9,2500.00,44
287,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Indo Canadian Transport Company,A/C Semi Sleeper (2+2),2024-12-19 23:30:00,09h 15m,2024-12-20 08:45:00,3.9,2500.00,44
288,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Indo Canadian Transport Company,Mercedes A/C Semi Sleeper (2+2),2024-12-19 23:30:00,08h 15m,2024-12-20 07:45:00,3.9,3300.00,51
289,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Indo Canadian Transport Company,A/C Semi Sleeper (2+2),2024-12-19 23:30:00,06h 15m,2024-12-20 05:45:00,3.9,2500.00,44
290,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,RK Holiday,A/C Seater / Sleeper (2+2),2024-12-19 23:30:00,05h 00m,2024-12-20 04:30:00,3.3,1055.00,37
291,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Indo Canadian Transport Company,A/C Semi Sleeper (2+2),2024-12-19 23:30:00,06h 15m,2024-12-20 05:45:00,3.9,2500.00,44
292,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Indo Canadian Transport Company,Mercedes A/C Semi Sleeper (2+2),2024-12-19 23:30:00,08h 30m,2024-12-20 08:00:00,3.9,3300.00,47
293,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Ashok Bus Service,VE A/C Seater / Sleeper (2+1),2024-12-19 18:20:00,05h 35m,2024-12-19 23:55:00,2.8,1109.00,17
294,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Yatrabybus.com,Bharat Benz A/C Semi Sleeper (2+2),2024-12-19 19:00:00,03h 20m,2024-12-19 22:20:00,2.2,1199.00,49
295,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,FLY BUS INDIA,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),2024-12-19 19:00:00,04h 50m,2024-12-19 23:50:00,0.0,1574.00,40
296,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Heera Himachal Holidays,A/C Seater (2+2),2024-12-19 19:30:00,05h 45m,2024-12-20 01:15:00,2.1,1049.00,30
297,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,SWAGATAM TOUR HOLIDAY,Volvo A/C Multi-Axle Semi Sleeper (2+2),2024-12-19 19:30:00,05h 30m,2024-12-20 01:00:00,2.8,1799.00,49
298,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Heera Himachal Holidays,A/C Seater (2+2),2024-12-19 19:30:00,05h 15m,2024-12-20 00:45:00,2.1,1049.00,30
299,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Smart Airbus,Scania Multi-Axle AC Semi Sleeper (2+2),2024-12-19 19:45:00,03h 15m,2024-12-19 23:00:00,0.0,2299.00,45
300,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,SHRI BALAJII TRAVELS,Volvo A/C Semi Sleeper (2+2),2024-12-19 20:00:00,05h 45m,2024-12-20 01:45:00,2.8,1349.00,41
301,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Royal Safari India Travels,A/C Seater / Sleeper (2+2),2024-12-19 20:30:00,06h 30m,2024-12-20 03:00:00,2.6,1285.00,1
302,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Ashok Holidays,Bharat Benz A/C Seater (2+2),2024-12-19 20:30:00,06h 29m,2024-12-20 02:59:00,0.0,1500.00,49
303,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Heera Himachal Holidays,Volvo A/C Semi Sleeper (2+2),2024-12-19 20:30:00,06h 30m,2024-12-20 03:00:00,2.1,999.00,21
304,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Heera Himachal Holidays,Volvo A/C Semi Sleeper (2+2),2024-12-19 20:30:00,05h 40m,2024-12-20 02:10:00,2.1,999.00,21
305,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),2024-12-19 20:55:00,05h 10m,2024-12-20 02:05:00,2.6,950.00,8
306,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Smart Airbus,Scania Multi-Axle AC Semi Sleeper (2+2),2024-12-19 21:15:00,02h 43m,2024-12-19 23:58:00,1.8,1599.00,53
307,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,JN HOLIDAYS,Volvo A/C Semi Sleeper (2+2),2024-12-19 22:00:00,04h 29m,2024-12-20 02:29:00,2.8,3600.00,33
308,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Aadishakti Travels,Bharat Benz A/C Seater (2+2),2024-12-19 23:00:00,05h 45m,2024-12-20 04:45:00,0.0,1800.00,45
309,Shimla to Manali,https://www.redbus.in/bus-tickets/shimla-to-manali,HRTC - 290,Ordinary 3+2 Non AC Seater,2024-12-19 19:00:00,10h 30m,2024-12-20 05:30:00,3.1,583.00,19
310,Shimla to Manali,https://www.redbus.in/bus-tickets/shimla-to-manali,HRTC - 291,Himmani Deluxe 2+2 Non AC Seater,2024-12-19 20:20:00,08h 40m,2024-12-20 05:00:00,2.4,641.00,11
311,Shimla to Manali,https://www.redbus.in/bus-tickets/shimla-to-manali,HRTC - 154,Himsuta AC Seater Volvo/Scania 2+2,2024-12-19 21:00:00,09h 10m,2024-12-20 06:10:00,3.9,963.00,2
312,Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali,HRTC - 1507,Ordinary 3+2 Non AC Seater,2024-12-19 18:40:00,08h 20m,2024-12-20 03:00:00,3.9,575.00,37
313,Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali,HRTC - 58,Himsuta AC Seater Volvo/Scania 2+2,2024-12-19 20:40:00,08h 20m,2024-12-20 05:00:00,4.4,965.00,23
314,Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali,HRTC - 1544,Ordinary 3+2 Non AC Seater,2024-12-19 21:40:00,10h 10m,2024-12-20 07:50:00,3.9,595.00,21
315,Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali,HRTC - 1522,Himsuta AC Seater Volvo/Scania 2+2,2024-12-19 22:00:00,08h 30m,2024-12-20 06:30:00,4.3,965.00,7
316,Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),2024-12-19 23:45:00,06h 15m,2024-12-20 06:00:00,4.8,599.00,5
317,Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),2024-12-19 23:30:00,05h 50m,2024-12-20 05:20:00,4.7,748.00,12
318,Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Laxmi holidays,Volvo 9600 Multi Axle Semi-Sleeper (2+2),2024-12-19 22:50:00,06h 10m,2024-12-20 05:00:00,4.7,649.00,10
319,Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),2024-12-19 23:30:00,06h 00m,2024-12-20 05:30:00,4.8,649.00,3
320,Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali,GLOBAL HOLIDAYS ADVENTURE TOURS,Volvo A/C Semi Sleeper (2+2),2024-12-19 22:35:00,08h 35m,2024-12-20 07:10:00,3.8,612.00,41
321,Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali,City Land Travels,Volvo A/C Semi Sleeper (2+2),2024-12-19 22:35:00,07h 15m,2024-12-20 05:50:00,3.8,630.00,3
322,Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali,GLOBAL HOLIDAYS ADVENTURE TOURS,Volvo A/C Semi Sleeper (2+2),2024-12-19 22:25:00,08h 35m,2024-12-20 07:00:00,3.7,612.00,12
323,Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali,PAL Travel Lines,Volvo A/C Semi Sleeper (2+2),2024-12-19 23:45:00,08h 40m,2024-12-20 08:25:00,3.3,809.00,6
324,Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Reo India Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),2024-12-19 23:50:00,07h 10m,2024-12-20 07:00:00,4.6,497.00,32
325,Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Himgiri Adventure Tour,Bharat Benz A/C Semi Sleeper (2+2),2024-12-19 22:00:00,09h 15m,2024-12-20 07:15:00,2.2,799.00,26
326,Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Abtc Tour and Travels,Bharat Benz A/C Semi Sleeper (2+2),2024-12-19 01:00:00,05h 00m,2024-12-19 06:00:00,2.7,999.00,22
327,Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Everest Holidays,Volvo A/C Semi Sleeper (2+2),2024-12-19 23:59:00,07h 01m,2024-12-20 07:00:00,1.9,1100.00,15
328,Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Royal Safari India Travels,AC Seater (2+2),2024-12-19 18:50:00,05h 55m,2024-12-20 00:45:00,2.6,771.00,51
329,Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Abtc Tour and Travels,Bharat Benz A/C Semi Sleeper (2+2),2024-12-19 23:55:00,06h 05m,2024-12-20 06:00:00,3.2,999.00,23
330,Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),2024-12-19 23:55:00,07h 05m,2024-12-20 07:00:00,3.9,1137.00,18
331,Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),2024-12-19 23:57:00,07h 03m,2024-12-20 07:00:00,3.9,1137.00,23
332,Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali,JN HOLIDAYS,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),2024-12-19 23:59:00,08h 01m,2024-12-20 08:00:00,2.8,719.00,33
333,Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Metahills holidays,Scania A/C Semi Sleeper (2+2),2024-12-19 22:51:00,06h 39m,2024-12-20 05:30:00,3.2,856.19,3
334,Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Maa Chamunda Holidays,Volvo A/C Semi Sleeper (2+2 ),2024-12-19 23:59:00,08h 01m,2024-12-20 08:00:00,3.0,699.00,15
335,Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Smart Airbus,Scania Multi-Axle AC Semi Sleeper (2+2),2024-12-19 23:40:00,08h 10m,2024-12-20 07:50:00,1.8,1444.00,35
336,Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Royal Safari India Travels,A/C Seater Push Back (2+2),2024-12-19 17:00:00,05h 45m,2024-12-19 22:45:00,0.0,1237.14,24
337,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,HRTC - 705,Himsuta AC Seater Volvo/Scania 2+2,2024-12-19 18:00:00,08h 00m,2024-12-20 02:00:00,3.9,965.00,32
338,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,HRTC - 712,Ordinary 3+2 Non AC Seater,2024-12-19 18:30:00,10h 35m,2024-12-20 05:05:00,3.9,588.00,31
339,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,HRTC - 759,Himsuta AC Seater Volvo/Scania 2+2,2024-12-19 20:00:00,08h 10m,2024-12-20 04:10:00,2.5,983.00,5
340,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,HRTC - 737,Ordinary 3+2 Non AC Seater,2024-12-19 20:10:00,08h 50m,2024-12-20 05:00:00,2.3,560.00,32
341,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,HRTC - 803,Ordinary 3+2 Non AC Seater,2024-12-19 20:30:00,09h 30m,2024-12-20 06:00:00,3.9,564.00,36
342,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,HRTC - 732,Himsuta AC Seater Volvo/Scania 2+2,2024-12-19 21:00:00,07h 20m,2024-12-20 04:20:00,3.9,965.00,34
343,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,HRTC - 701,Ordinary 3+2 Non AC Seater,2024-12-19 21:30:00,08h 00m,2024-12-20 05:30:00,4.1,575.00,37
344,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,HRTC - 713,Himsuta AC Seater Volvo/Scania 2+2,2024-12-19 22:00:00,08h 00m,2024-12-20 06:00:00,4.1,965.00,28
345,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),2024-12-19 22:00:00,05h 10m,2024-12-20 03:10:00,4.7,899.00,7
346,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),2024-12-19 21:30:00,05h 45m,2024-12-20 03:15:00,4.6,799.00,12
347,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),2024-12-19 17:00:00,07h 15m,2024-12-20 00:15:00,4.5,693.00,5
348,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,AdGLOBAL HOLIDAYS ADVENTURE TOURS,A/C Semi Sleeper (2+2),2024-12-19 19:45:00,09h 00m,2024-12-20 04:45:00,3.6,481.00,17
349,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),2024-12-19 21:30:00,05h 45m,2024-12-20 03:15:00,4.4,573.00,12
350,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),2024-12-19 18:00:00,06h 30m,2024-12-20 00:30:00,4.6,699.00,10
351,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),2024-12-19 21:00:00,06h 10m,2024-12-20 03:10:00,4.3,699.00,39
352,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Zingbus Plus,Volvo 9600 A/C Semi Sleeper (2+2),2024-12-19 18:40:00,06h 35m,2024-12-20 01:15:00,4.8,630.00,13
353,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Zingbus Plus,Volvo 9600 A/C Semi Sleeper (2+2),2024-12-19 19:15:00,06h 40m,2024-12-20 01:55:00,4.2,689.00,14
354,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),2024-12-19 21:40:00,05h 20m,2024-12-20 03:00:00,4.4,799.00,29
355,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),2024-12-19 20:00:00,06h 30m,2024-12-20 02:30:00,4.8,849.00,18
356,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),2024-12-19 19:30:00,06h 20m,2024-12-20 01:50:00,4.6,649.00,21
357,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Zingbus Plus,Volvo 9600 A/C Semi Sleeper (2+2),2024-12-19 20:15:00,06h 00m,2024-12-20 02:15:00,4.8,568.00,22
358,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),2024-12-19 20:20:00,05h 50m,2024-12-20 02:10:00,4.3,629.00,9
359,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,GLOBAL HOLIDAYS ADVENTURE TOURS,A/C Semi Sleeper (2+2),2024-12-19 19:45:00,09h 00m,2024-12-20 04:45:00,3.0,524.00,19
360,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Zingbus Plus,Volvo 9600 A/C Semi Sleeper (2+2),2024-12-19 20:30:00,06h 30m,2024-12-20 03:00:00,3.8,558.00,10
361,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),2024-12-19 17:00:00,06h 50m,2024-12-19 23:50:00,4.8,599.00,4
362,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Zingbus Plus,Scania A/C Semi Sleeper (2+2),2024-12-19 19:30:00,06h 25m,2024-12-20 01:55:00,4.7,689.00,22
363,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),2024-12-19 19:00:00,07h 00m,2024-12-20 02:00:00,4.7,599.00,18
364,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),2024-12-19 18:15:00,05h 53m,2024-12-20 00:08:00,4.7,630.00,16
365,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Zingbus Plus,Volvo 9600 A/C Semi Sleeper (2+2),2024-12-19 19:00:00,06h 25m,2024-12-20 01:25:00,4.1,769.00,6
366,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Yolo Bus,Bharat Benz A/C Semi Sleeper (2+2),2024-12-19 20:00:00,05h 45m,2024-12-20 01:45:00,4.0,830.00,10
367,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Yolo Bus,Bharat Benz A/C Semi Sleeper (2+2),2024-12-19 21:10:00,05h 45m,2024-12-20 02:55:00,4.4,930.00,8
368,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),2024-12-19 17:30:00,06h 25m,2024-12-19 23:55:00,3.9,699.00,3
369,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,PAL Travel Lines,Volvo A/C Semi Sleeper (2+2),2024-12-19 18:25:00,06h 05m,2024-12-20 00:30:00,3.3,629.00,3
370,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Deltin Travels Pvt Ltd,Volvo 9600 A/C Semi Sleeper (2+2),2024-12-19 18:00:00,07h 10m,2024-12-20 01:10:00,4.9,710.00,5
371,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,TANISHQ HOLIDAYS TOUR,Volvo A/C Semi Sleeper (2+2),2024-12-19 18:00:00,08h 00m,2024-12-20 02:00:00,3.0,1104.00,5
372,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,IntrCity SmartBus,Volvo 9600 A/C Semi Sleeper (2+2),2024-12-19 19:30:00,06h 30m,2024-12-20 02:00:00,4.8,839.00,14
373,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,PAL Travel Lines,Volvo A/C Semi Sleeper (2+2),2024-12-19 21:15:00,08h 00m,2024-12-20 05:15:00,3.3,719.00,25
374,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,DKN HOLIDAYS,Scania Multi-Axle AC Semi Sleeper (2+2),2024-12-19 19:00:00,06h 30m,2024-12-20 01:30:00,0.0,699.00,6
375,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,City Land Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),2024-12-19 19:30:00,05h 45m,2024-12-20 01:15:00,2.2,675.00,26
376,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Zingbus Plus,Volvo 9600 A/C Semi Sleeper (2+2),2024-12-19 20:00:00,06h 30m,2024-12-20 02:30:00,4.1,809.00,4
377,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Zingbus Plus,Volvo 9600 A/C Semi Sleeper (2+2),2024-12-19 17:45:00,06h 30m,2024-12-20 00:15:00,4.5,599.00,6
378,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,FlixBus,Volvo A/C Semi Sleeper (2+2),2024-12-19 20:30:00,07h 00m,2024-12-20 03:30:00,4.5,722.32,9
379,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Orbit Aviation Pvt Ltd,Mercedes Multi-Axle Semi Sleeper (2+2),2024-12-19 19:00:00,05h 55m,2024-12-20 00:55:00,3.6,600.00,3
380,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Orbit Aviation Pvt Ltd,Mercedes Multi-Axle Semi Sleeper (2+2),2024-12-19 19:00:00,06h 15m,2024-12-20 01:15:00,3.6,600.00,3
381,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Orbit Aviation Pvt Ltd,Mercedes Multi-Axle Semi Sleeper (2+2),2024-12-19 19:00:00,06h 35m,2024-12-20 01:35:00,3.6,600.00,3
382,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),2024-12-19 18:00:00,06h 30m,2024-12-20 00:30:00,3.9,699.00,5
383,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,PAL Travel Lines,Scania A/C Semi Sleeper (2+2),2024-12-19 19:00:00,07h 45m,2024-12-20 02:45:00,3.3,674.00,16
384,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,IntrCity SmartBus,Volvo A/C Semi Sleeper (2+2),2024-12-19 20:45:00,05h 55m,2024-12-20 02:40:00,4.4,1023.00,19
385,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,zingbus Maxx,Volvo 9600 Multi Axle Semi-Sleeper (2+2),2024-12-19 22:00:00,05h 45m,2024-12-20 03:45:00,5.0,1166.00,16
386,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),2024-12-19 19:00:00,06h 25m,2024-12-20 01:25:00,4.7,722.00,12
387,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Himgiri Adventure Tour,Bharat Benz A/C Semi Sleeper (2+2),2024-12-19 20:01:00,07h 29m,2024-12-20 03:30:00,2.5,449.00,24
388,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,City Land Travels,Volvo A/C Semi Sleeper (2+2),2024-12-19 17:30:00,07h 15m,2024-12-20 00:45:00,3.2,1069.00,13
389,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Deltin Travels Pvt Ltd,Volvo 9600 Multi Axle Semi-Sleeper (2+2),2024-12-19 22:00:00,05h 30m,2024-12-20 03:30:00,4.1,710.00,17
390,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,VT Bus,Scania Multi-Axle AC Semi Sleeper (2+2),2024-12-19 18:30:00,06h 30m,2024-12-20 01:00:00,4.3,627.00,1
391,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Deltin Travels Pvt Ltd,Scania Multi-Axle AC Semi Sleeper (2+2),2024-12-19 22:10:00,05h 00m,2024-12-20 03:10:00,3.0,710.00,21
392,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Abtc Tour and Travels,Bharat Benz A/C Semi Sleeper (2+2),2024-12-19 20:30:00,06h 40m,2024-12-20 03:10:00,2.4,999.00,13
393,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,G.T.SHolidays,Bharat Benz A/C Semi Sleeper (2+2),2024-12-19 17:30:00,07h 30m,2024-12-20 01:00:00,2.6,444.00,7
394,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,SIDDHI VINAYAK TRAVELS,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),2024-12-19 17:30:00,08h 05m,2024-12-20 01:35:00,1.9,899.00,6
395,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,IntrCity SmartBus,Volvo 9600 A/C Semi Sleeper (2+2),2024-12-19 17:00:00,07h 05m,2024-12-20 00:05:00,2.4,769.00,2
396,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Kashi Bus,Scania Multi-Axle AC Semi Sleeper (2+2),2024-12-19 18:15:00,08h 05m,2024-12-20 02:20:00,4.5,700.00,7
