id,route_name,route_link,busname,bustype,departing_time,duration,reaching_time,star_rating,price,seats_available
336,Chandigarh to Hamirpur (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-hamirpur-himachal-pradesh,HRTC - 1516,A/C Executive (2+3),06-08-2024 15:00,03h 50m,06-08-2024 18:50,4.5,315,44
337,Chandigarh to Hamirpur (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-hamirpur-himachal-pradesh,HRTC - 1546,Ordinary 3+2 Non AC Seater,06-08-2024 16:25,04h 50m,06-08-2024 21:15,4.8,309,27
338,Chandigarh to Hamirpur (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-hamirpur-himachal-pradesh,HRTC - 9235,A/C Executive (2+3),06-08-2024 16:40,05h 20m,06-08-2024 22:00,3.9,369,44
339,Chandigarh to Hamirpur (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-hamirpur-himachal-pradesh,HRTC - 401670,Ordinary 3+2 Non AC Seater,06-08-2024 18:00,04h 00m,06-08-2024 22:00,5,295,37
340,Chandigarh to Hamirpur (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-hamirpur-himachal-pradesh,HRTC - 1549,Ordinary 3+2 Non AC Seater,06-08-2024 18:15,06h 45m,07-08-2024 01:00,3.9,337,37
341,Chandigarh to Hamirpur (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-hamirpur-himachal-pradesh,HRTC - 1227,Ordinary 3+2 Non AC Seater,06-08-2024 19:30,07h 30m,07-08-2024 03:00,3.9,339,37
342,Chandigarh to Hamirpur (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-hamirpur-himachal-pradesh,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),06-08-2024 02:00,04h 10m,06-08-2024 06:10,4.7,474,36
343,Chandigarh to Hamirpur (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-hamirpur-himachal-pradesh,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),06-08-2024 02:00,03h 55m,06-08-2024 05:55,4.7,799,28
344,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 101,Ordinary 3+2 Non AC Seater,06-08-2024 06:12,04h 08m,06-08-2024 10:20,4.5,242,37
345,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 140,Ordinary 3+2 Non AC Seater,06-08-2024 06:40,04h 10m,06-08-2024 10:50,3.9,237,23
346,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 141,Ordinary 3+2 Non AC Seater,06-08-2024 07:25,04h 05m,06-08-2024 11:30,3.9,242,37
347,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 142,Ordinary 3+2 Non AC Seater,06-08-2024 07:40,03h 50m,06-08-2024 11:30,3.9,237,37
348,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 143,Ordinary 3+2 Non AC Seater,06-08-2024 08:00,03h 40m,06-08-2024 11:40,3.9,227,37
349,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 1,Himsuta AC Seater Volvo/Scania 2+2,06-08-2024 08:30,03h 40m,06-08-2024 12:10,4.8,384,29
350,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 297,Ordinary 3+2 Non AC Seater,06-08-2024 08:48,04h 37m,06-08-2024 13:25,3.9,242,37
351,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 158,Ordinary 3+2 Non AC Seater,06-08-2024 09:05,03h 55m,06-08-2024 13:00,3.9,238,37
352,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 109,A/C Executive (2+3),06-08-2024 09:12,04h 28m,06-08-2024 13:40,3.2,247,42
353,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 145,Ordinary 3+2 Non AC Seater,06-08-2024 09:54,04h 06m,06-08-2024 14:00,3.9,237,37
354,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 2030255,Ordinary 3+2 Non AC Seater,06-08-2024 10:05,03h 55m,06-08-2024 14:00,3.9,236,37
355,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 259,Ordinary 3+2 Non AC Seater,06-08-2024 10:12,04h 28m,06-08-2024 14:40,3.9,220,37
356,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 128,Ordinary 3+2 Non AC Seater,06-08-2024 10:18,04h 12m,06-08-2024 14:30,3.9,242,37
357,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 147,Ordinary 3+2 Non AC Seater,06-08-2024 10:24,04h 16m,06-08-2024 14:40,3.9,242,37
358,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 1190,Ordinary 3+2 Non AC Seater,06-08-2024 10:54,04h 06m,06-08-2024 15:00,3.9,233,37
359,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 152,Ordinary 3+2 Non AC Seater,06-08-2024 11:00,04h 40m,06-08-2024 15:40,3.9,237,27
360,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 149,Ordinary 3+2 Non AC Seater,06-08-2024 11:06,03h 54m,06-08-2024 15:00,3.9,227,37
361,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 150,Ordinary 3+2 Non AC Seater,06-08-2024 11:12,03h 48m,06-08-2024 15:00,3.9,237,27
362,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 2,Himsuta AC Seater Volvo/Scania 2+2,06-08-2024 11:15,03h 25m,06-08-2024 14:40,4.9,384,30
363,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 102,Ordinary 3+2 Non AC Seater,06-08-2024 11:18,03h 01m,06-08-2024 14:19,3.9,237,37
364,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 1610,Ordinary 3+2 Non AC Seater,06-08-2024 12:10,03h 00m,06-08-2024 15:10,3.9,240,31
365,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 47,Himsuta AC Seater Volvo/Scania 2+2,06-08-2024 12:25,03h 45m,06-08-2024 16:10,4.3,384,34
366,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 171,Ordinary 3+2 Non AC Seater,06-08-2024 12:30,03h 01m,06-08-2024 15:31,3.9,237,37
367,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 174,Ordinary 3+2 Non AC Seater,06-08-2024 12:36,03h 39m,06-08-2024 16:15,3.9,238,27
368,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 131,Ordinary 3+2 Non AC Seater,06-08-2024 14:42,04h 28m,06-08-2024 19:10,3.9,242,37
369,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 1708,Ordinary 3+2 Non AC Seater,06-08-2024 14:48,05h 42m,06-08-2024 20:30,3.9,242,37
370,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 189,Ordinary 3+2 Non AC Seater,06-08-2024 15:00,02h 45m,06-08-2024 17:45,3.9,242,36
371,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 218,Ordinary 3+2 Non AC Seater,06-08-2024 16:24,03h 01m,06-08-2024 19:25,1.4,242,37
372,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 1707,Ordinary 3+2 Non AC Seater,06-08-2024 16:28,04h 02m,06-08-2024 20:30,3.9,242,27
373,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 219,Ordinary 3+2 Non AC Seater,06-08-2024 16:42,05h 28m,06-08-2024 22:10,3.9,242,37
374,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 207,Ordinary 3+2 Non AC Seater,06-08-2024 17:15,05h 15m,06-08-2024 22:30,3.9,237,27
375,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 103,Ordinary 3+2 Non AC Seater,06-08-2024 17:18,03h 01m,06-08-2024 20:19,3.9,242,36
376,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 227,Ordinary 3+2 Non AC Seater,06-08-2024 17:36,04h 19m,06-08-2024 21:55,3.9,242,37
377,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 215,Ordinary 3+2 Non AC Seater,06-08-2024 18:00,04h 30m,06-08-2024 22:30,3.9,242,37
378,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 104,A/C Executive (2+3),06-08-2024 18:20,03h 01m,06-08-2024 21:21,1.3,247,44
379,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 228,Ordinary 3+2 Non AC Seater,06-08-2024 18:40,04h 15m,06-08-2024 22:55,3.9,242,37
380,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 210,Ordinary 3+2 Non AC Seater,06-08-2024 19:20,05h 10m,07-08-2024 00:30,3.9,237,37
381,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 188,Ordinary 3+2 Non AC Seater,06-08-2024 19:25,03h 01m,06-08-2024 22:26,3.9,242,27
382,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 153,Himsuta AC Seater Volvo/Scania 2+2,06-08-2024 19:30,04h 00m,06-08-2024 23:30,4.9,384,34
383,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 74,Himsuta AC Seater Volvo/Scania 2+2,06-08-2024 20:00,03h 00m,06-08-2024 23:00,2.8,384,33
384,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 1711,Ordinary 3+2 Non AC Seater,06-08-2024 20:00,03h 00m,06-08-2024 23:00,3.9,242,37
385,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 139,Ordinary 3+2 Non AC Seater,06-08-2024 20:05,04h 10m,07-08-2024 00:15,3.9,242,37
386,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 229,Ordinary 3+2 Non AC Seater,06-08-2024 20:40,02h 50m,06-08-2024 23:30,3.9,242,37
387,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 3,Himsuta AC Seater Volvo/Scania 2+2,06-08-2024 21:00,03h 40m,07-08-2024 00:40,4.9,384,34
388,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 108,A/C Executive (2+3),06-08-2024 21:20,03h 01m,07-08-2024 00:21,3.1,247,44
389,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 19,Himsuta AC Seater Volvo/Scania 2+2,06-08-2024 21:30,03h 45m,07-08-2024 01:15,3.9,384,33
390,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 1712,Ordinary 3+2 Non AC Seater,06-08-2024 21:30,03h 30m,07-08-2024 01:00,3.9,242,27
391,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 130,Ordinary 3+2 Non AC Seater,06-08-2024 21:45,03h 45m,07-08-2024 01:30,3.9,237,37
392,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 35,Himsuta AC Seater Volvo/Scania 2+2,06-08-2024 22:00,03h 10m,07-08-2024 01:10,3.9,384,25
393,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 179,Ordinary 3+2 Non AC Seater,06-08-2024 22:00,03h 45m,07-08-2024 01:45,3.9,242,25
394,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 92,Himsuta AC Seater Volvo/Scania 2+2,06-08-2024 22:30,03h 00m,07-08-2024 01:30,3.9,384,23
395,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 136,Ordinary 3+2 Non AC Seater,06-08-2024 22:30,03h 40m,07-08-2024 02:10,3.9,242,27
396,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,RSRTC - 192348,Super Luxury Volvo AC Seater Pushback 2+2,06-08-2024 16:30,04h 45m,06-08-2024 21:15,4.1,432,37
397,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Laxmi holidays,Bharat Benz A/C Semi Sleeper (2+2),06-08-2024 09:30,03h 10m,06-08-2024 12:40,4.7,399,45
398,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Laxmi holidays,Bharat Benz A/C Semi Sleeper (2+2),06-08-2024 09:30,02h 45m,06-08-2024 12:15,3.9,399,45
399,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,City Land Travels,Volvo A/C Semi Sleeper (2+2),06-08-2024 10:00,03h 15m,06-08-2024 13:15,4.6,510,34
400,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,City Land Travels,Volvo A/C Semi Sleeper (2+2),06-08-2024 10:00,03h 19m,06-08-2024 13:19,4.3,510,34
401,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Bedi Travels,Volvo A/C Semi Sleeper (2+2 ),06-08-2024 21:30,03h 25m,07-08-2024 00:55,4.7,450,33
402,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,City Land Travels,Volvo A/C Semi Sleeper (2+2),06-08-2024 22:00,02h 50m,07-08-2024 00:50,4.1,495,36
403,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,City Land Travels,Volvo A/C Semi Sleeper (2+2),06-08-2024 10:30,02h 55m,06-08-2024 13:25,3.7,488,41
404,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,City Land Travels,Volvo A/C Semi Sleeper (2+2),06-08-2024 10:30,03h 30m,06-08-2024 14:00,3.9,488,41
405,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),06-08-2024 10:30,03h 10m,06-08-2024 13:40,4.6,399,39
406,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,FlixBus,A/C Seater (2+2),06-08-2024 20:00,04h 30m,07-08-2024 00:30,4,121,42
407,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),06-08-2024 20:30,03h 05m,06-08-2024 23:35,4.8,474,53
408,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),06-08-2024 20:30,03h 15m,06-08-2024 23:45,4.6,459,28
409,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),06-08-2024 20:30,02h 30m,06-08-2024 23:00,4.7,474,53
410,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Ram Dalal Holidays,Mercedes Multi-Axle Semi Sleeper (2+2),06-08-2024 21:00,03h 45m,07-08-2024 00:45,3.8,700,50
411,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,NueGo,Electric A/C Seater (2+2),06-08-2024 21:00,02h 45m,06-08-2024 23:45,3.6,664,40
412,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),06-08-2024 22:00,03h 00m,07-08-2024 01:00,4.8,700,41
413,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,City Land Travels,Volvo A/C Semi Sleeper (2+2),06-08-2024 22:30,02h 50m,07-08-2024 01:20,4.3,540,41
414,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,City Land Travels,Volvo A/C Semi Sleeper (2+2),06-08-2024 22:30,02h 45m,07-08-2024 01:15,5,540,41
415,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,City Land Travels,Volvo A/C Semi Sleeper (2+2),06-08-2024 23:00,03h 35m,07-08-2024 02:35,4.1,548,28
416,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,City Land Travels,Volvo A/C Semi Sleeper (2+2),06-08-2024 23:00,03h 05m,07-08-2024 02:05,3.6,548,28
417,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,City Land Travels,Volvo A/C Semi Sleeper (2+2),06-08-2024 22:00,03h 00m,07-08-2024 01:00,2.7,504,36
418,Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,HRTC - 1265,Ordinary 3+2 Non AC Seater,06-08-2024 08:10,08h 20m,06-08-2024 16:30,3.9,419,39
419,Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,HRTC - 127,Himsuta AC Seater Volvo/Scania 2+2,06-08-2024 15:40,06h 20m,06-08-2024 22:00,4.4,724,33
420,Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,HRTC - 1285,Ordinary 3+2 Non AC Seater,06-08-2024 18:40,07h 50m,07-08-2024 02:30,3.9,439,37
421,Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,HRTC - 91,Himsuta AC Seater Volvo/Scania 2+2,06-08-2024 22:10,06h 30m,07-08-2024 04:40,3.9,724,34
422,Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Chandigarh Transport Undertaking (CTU) - 165943,HVAC Seater (2+3),06-08-2024 10:45,07h 00m,06-08-2024 17:45,4.2,512.39,47
423,Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Raghukul Holidays,Volvo A/C Semi Sleeper (2+2),06-08-2024 01:00,06h 30m,06-08-2024 07:30,3.7,962,34
424,Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Laxmi holidays,Volvo Multi-Axle A/C Semi Sleeper (2+2),06-08-2024 01:00,05h 55m,06-08-2024 06:55,4.4,474,53
425,Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Laxmi holidays,Volvo Multi-Axle A/C Semi Sleeper (2+2),06-08-2024 01:00,05h 53m,06-08-2024 06:53,4.1,474,53
426,Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),06-08-2024 01:05,05h 35m,06-08-2024 06:40,4.7,600,43
427,Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Zingbus Plus,Volvo Multi-Axle A/C Semisleeper (2+2),06-08-2024 02:45,05h 35m,06-08-2024 08:20,4.7,510,38
428,Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),06-08-2024 01:05,04h 55m,06-08-2024 06:00,4.7,510,32
429,Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Bedi Travels,Volvo A/C Semi Sleeper (2+2 ),06-08-2024 02:30,06h 00m,06-08-2024 08:30,5,540,31
430,Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Bedi Travels,Volvo A/C Semi Sleeper (2+2 ),06-08-2024 02:30,06h 15m,06-08-2024 08:45,5,540,31
431,Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),06-08-2024 01:05,05h 00m,06-08-2024 06:05,4.8,515,32
432,Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Bedi Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),06-08-2024 01:45,06h 00m,06-08-2024 07:45,4.9,540,36
433,Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Bedi Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),06-08-2024 01:45,05h 45m,06-08-2024 07:30,4.7,540,36
434,Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Zingbus Plus,Volvo Multi-Axle A/C Semisleeper (2+2),06-08-2024 02:45,05h 40m,06-08-2024 08:25,3.9,515,38
435,Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,New Himalaya Travels,Volvo A/C Semi Sleeper (2+2),06-08-2024 01:50,05h 55m,06-08-2024 07:45,4.4,500,33
436,Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,New Himalaya Travels,Volvo A/C Semi Sleeper (2+2),06-08-2024 01:50,05h 59m,06-08-2024 07:49,4.4,500,33
437,Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),06-08-2024 01:55,05h 20m,06-08-2024 07:15,4.8,474,41
438,Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),06-08-2024 01:55,06h 05m,06-08-2024 08:00,3.9,474,41
439,Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Ram Dalal Holidays,Volvo 9600 Multi Axle Semi-Sleeper (2+2),06-08-2024 02:15,05h 55m,06-08-2024 08:10,4.7,650,46
440,Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),06-08-2024 02:50,06h 05m,06-08-2024 08:55,4,474,43
441,Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),06-08-2024 02:50,06h 10m,06-08-2024 09:00,4.9,474,42
442,Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,City Land Travels,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),06-08-2024 03:20,05h 00m,06-08-2024 08:20,3.6,585,40
443,Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,City Land Travels,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),06-08-2024 03:20,05h 30m,06-08-2024 08:50,3.6,585,40
444,Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Laxmi holidays,VE A/C Semi Sleeper (2+2),06-08-2024 23:50,05h 40m,07-08-2024 05:30,4.3,759,39
445,Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),06-08-2024 23:55,06h 05m,07-08-2024 06:00,4.7,569,41
446,Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),06-08-2024 23:55,06h 04m,07-08-2024 05:59,4.6,569,40
447,Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Asian's Shina Tour & Travels (Swoyambhu Manjushree Yatayat P. LTD),A/C Semi Sleeper (2+2),06-08-2024 00:29,06h 01m,06-08-2024 06:30,2.5,999,1
448,Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,City Land Travels,Volvo A/C Semi Sleeper (2+2),06-08-2024 01:30,05h 30m,06-08-2024 07:00,2.9,495,35
449,Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,City Land Travels,Volvo A/C Semi Sleeper (2+2),06-08-2024 01:30,05h 00m,06-08-2024 06:30,2.2,495,35
450,Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Asian's Shina Tour & Travels (Swoyambhu Manjushree Yatayat P. LTD),A/C Semi Sleeper (2+2),06-08-2024 00:29,06h 46m,06-08-2024 07:15,2.5,999,1
451,Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Asian's Shina Tour & Travels (Swoyambhu Manjushree Yatayat P. LTD),NON A/C Semi Sleeper (2+2),06-08-2024 23:55,06h 36m,07-08-2024 06:31,2.5,999,29
452,Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Asian's Shina Tour & Travels (Swoyambhu Manjushree Yatayat P. LTD),NON A/C Semi Sleeper (2+2),06-08-2024 23:55,06h 50m,07-08-2024 06:45,2.5,999,29
453,Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,PAL Travel Lines,Bharat Benz A/C Semi Sleeper (2+2),06-08-2024 02:04,06h 01m,06-08-2024 08:05,2.9,1619,16
454,Delhi to Baddi (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-baddi-himachal-pradesh,HRTC - 533,Ordinary 3+2 Non AC Seater,06-08-2024 07:20,07h 15m,06-08-2024 14:35,3.1,310,37
455,Delhi to Baddi (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-baddi-himachal-pradesh,HRTC - 513,Ordinary 3+2 Non AC Seater,06-08-2024 10:30,05h 31m,06-08-2024 16:01,3.4,310,27
456,Delhi to Baddi (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-baddi-himachal-pradesh,HRTC - 514,Ordinary 3+2 Non AC Seater,06-08-2024 11:30,07h 15m,06-08-2024 18:45,3.9,310,37
457,Delhi to Baddi (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-baddi-himachal-pradesh,HRTC - 568,Ordinary 3+2 Non AC Seater,06-08-2024 21:30,08h 45m,07-08-2024 06:15,3.6,310,39
